customer_id,is_suspicious,case_date
CUST008050,0,2025-04-25
CUST008051,0,2025-02-17
CUST008052,0,2025-01-02
CUST008053,0,2024-11-25
CUST008054,0,2024-10-25
CUST008055,0,2025-04-10
CUST008056,0,2024-05-06
CUST008057,0,2024-07-29
CUST008058,0,2024-07-14
CUST008059,0,2024-10-25
CUST008060,0,2025-03-07
CUST008061,0,2024-06-28
CUST008062,0,2025-02-14
CUST008063,0,2024-09-05
CUST008064,0,2024-10-17
CUST008065,0,2024-05-09
CUST008066,0,2024-09-29
CUST008067,0,2025-01-30
CUST008068,0,2024-12-04
CUST008069,0,2024-11-15
CUST008070,0,2025-02-10
CUST008071,0,2025-01-31
CUST008072,0,2025-04-13
CUST008073,0,2024-05-16
CUST008074,1,2024-09-23
CUST008075,0,2024-07-24
CUST008076,0,2024-08-01
CUST008077,0,2025-02-23
CUST008078,0,2024-11-15
CUST008079,0,2024-07-15
CUST008080,0,2024-11-24
CUST008081,0,2024-10-03
CUST008082,0,2024-12-20
CUST008083,0,2025-03-14
CUST008084,0,2024-11-05
CUST008085,0,2024-11-08
CUST008086,0,2025-01-09
CUST008087,0,2024-10-17
CUST008088,0,2025-01-20
CUST008089,0,2024-06-15
CUST008090,1,2024-09-22
CUST008091,1,2025-03-12
CUST008092,0,2025-02-26
CUST008093,1,2024-08-21
CUST008094,0,2024-10-22
CUST008095,0,2025-03-15
CUST008096,0,2024-10-17
CUST008097,0,2025-03-26
CUST008098,0,2024-11-11
CUST008099,0,2025-03-02
CUST008100,0,2025-04-16
CUST008101,0,2024-08-16
CUST008102,0,2024-09-14
CUST008103,0,2024-05-20
CUST008104,1,2024-09-03
CUST008105,0,2024-12-13
CUST008106,0,2024-04-30
CUST008107,0,2024-12-20
CUST008108,1,2024-06-23
CUST008109,0,2024-06-06
CUST008110,0,2025-01-10
CUST008111,0,2024-12-20
CUST008112,0,2025-03-16
CUST008113,0,2024-07-28
CUST008114,0,2025-01-15
CUST008115,0,2024-10-22
CUST008116,0,2024-07-30
CUST008117,0,2024-07-21
CUST008118,0,2025-03-29
CUST008119,0,2025-01-06
CUST008120,0,2025-01-22
CUST008121,0,2025-02-10
CUST008122,0,2025-02-06
CUST008123,0,2025-04-21
CUST008124,0,2024-06-10
CUST008125,0,2024-11-11
CUST008126,0,2025-02-08
CUST008127,0,2024-06-01
CUST008128,0,2025-04-17
CUST008129,1,2024-06-24
CUST008130,0,2025-04-23
CUST008131,0,2025-04-21
CUST008132,0,2024-09-13
CUST008133,0,2024-12-31
CUST008134,0,2024-11-10
CUST008135,0,2024-09-26
CUST008136,0,2025-03-14
CUST008137,0,2024-08-15
CUST008138,1,2024-05-12
CUST008139,1,2025-03-08
CUST008140,0,2024-12-11
CUST008141,0,2025-04-03
CUST008142,0,2024-12-11
CUST008143,0,2024-11-01
CUST008144,0,2024-05-09
CUST008145,0,2024-12-07
CUST008146,0,2025-03-27
CUST008147,0,2024-07-02
CUST008148,0,2025-02-04
CUST008149,0,2024-08-04
CUST008150,0,2024-05-27
CUST008151,0,2024-11-10
CUST008152,0,2024-10-18
CUST008153,0,2024-11-17
CUST008154,0,2024-06-01
CUST008155,0,2025-02-17
CUST008156,0,2024-08-01
CUST008157,0,2024-12-07
CUST008158,1,2024-10-23
CUST008159,0,2025-01-31
CUST008160,0,2024-12-28
CUST008161,0,2024-04-30
CUST008162,0,2024-09-04
CUST008163,1,2025-04-21
CUST008164,0,2025-04-08
CUST008165,0,2025-01-30
CUST008166,0,2024-06-29
CUST008167,0,2025-01-14
CUST008168,0,2024-07-08
CUST008169,0,2025-04-19
CUST008170,0,2024-06-24
CUST008171,0,2024-12-02
CUST008172,0,2025-04-06
CUST008173,0,2024-11-20
CUST008174,0,2024-12-14
CUST008175,0,2025-02-03
CUST008176,0,2024-08-12
CUST008177,0,2024-06-10
CUST008178,0,2024-11-04
CUST008179,0,2024-12-16
CUST008180,0,2024-06-15
CUST008181,1,2024-07-10
CUST008182,0,2024-09-25
CUST008183,0,2025-01-08
CUST008184,0,2024-09-10
CUST008185,0,2024-09-28
CUST008186,0,2024-05-01
CUST008187,1,2024-06-20
CUST008188,0,2024-10-28
CUST008189,0,2024-07-13
CUST008190,0,2024-06-05
CUST008191,0,2024-05-06
CUST008192,0,2025-01-31
CUST008193,1,2024-08-07
CUST008194,0,2025-01-11
CUST008195,0,2024-08-02
CUST008196,0,2025-02-12
CUST008197,0,2024-11-18
CUST008198,0,2024-11-27
CUST008199,0,2024-06-12
CUST008200,0,2025-02-08
CUST008201,0,2024-10-05
CUST008202,0,2025-04-23
CUST008203,0,2024-06-09
CUST008204,0,2024-12-19
CUST008205,0,2025-03-07
CUST008206,0,2024-11-07
CUST008207,0,2024-10-11
CUST008208,0,2024-10-06
CUST008209,0,2024-06-05
CUST008210,0,2024-09-27
CUST008211,0,2025-02-28
CUST008212,0,2024-12-14
CUST008213,0,2024-04-25
CUST008214,0,2024-10-26
CUST008215,0,2025-02-06
CUST008216,0,2024-08-14
CUST008217,0,2024-12-02
CUST008218,0,2025-01-18
CUST008219,0,2025-04-06
CUST008220,0,2025-01-30
CUST008221,0,2024-05-21
CUST008222,1,2024-06-09
CUST008223,0,2024-08-16
CUST008224,1,2024-05-29
CUST008225,0,2024-12-05
CUST008226,0,2024-09-19
CUST008227,0,2025-02-14
CUST008228,0,2024-09-15
CUST008229,0,2024-10-23
CUST008230,0,2025-04-17
CUST008231,0,2024-06-15
CUST008232,0,2025-04-08
CUST008233,0,2025-04-03
CUST008234,0,2024-07-26
CUST008235,0,2024-09-24
CUST008236,0,2024-05-12
CUST008237,0,2024-08-09
CUST008238,0,2024-06-19
CUST008239,0,2024-09-04
CUST008240,0,2024-12-20
CUST008241,0,2024-09-10
CUST008242,1,2024-10-16
CUST008243,0,2024-04-30
CUST008244,0,2024-12-15
CUST008245,1,2025-02-08
CUST008246,0,2025-03-16
CUST008247,0,2025-01-08
CUST008248,0,2024-08-07
CUST008249,0,2025-02-14
CUST008250,0,2024-08-02
CUST008251,0,2025-01-15
CUST008252,0,2025-01-27
CUST008253,0,2025-03-10
CUST008254,0,2024-08-14
CUST008255,0,2024-12-21
CUST008256,0,2025-02-13
CUST008257,0,2024-09-07
CUST008258,0,2024-08-25
CUST008259,0,2024-06-02
CUST008260,0,2024-10-23
CUST008261,0,2024-09-10
CUST008262,0,2024-11-29
CUST008263,0,2025-04-25
CUST008264,0,2024-10-30
CUST008265,0,2024-12-21
CUST008266,0,2025-01-08
CUST008267,0,2024-09-21
CUST008268,0,2025-02-13
CUST008269,0,2024-07-16
CUST008270,0,2024-08-21
CUST008271,0,2024-09-23
CUST008272,0,2024-05-11
CUST008273,0,2024-07-26
CUST008274,0,2024-07-18
CUST008275,1,2024-04-29
CUST008276,1,2024-08-24
CUST008277,0,2024-12-12
CUST008278,0,2024-12-03
CUST008279,0,2024-10-05
CUST008280,0,2024-07-02
CUST008281,0,2025-03-23
CUST008282,0,2024-10-17
CUST008283,0,2024-12-07
CUST008284,0,2024-07-21
CUST008285,0,2024-05-12
CUST008286,0,2024-09-18
CUST008287,0,2024-10-18
CUST008288,0,2024-08-30
CUST008289,0,2024-05-02
CUST008290,1,2024-12-12
CUST008291,0,2024-11-30
CUST008292,0,2025-01-18
CUST008293,0,2024-07-19
CUST008294,0,2024-09-03
CUST008295,0,2024-11-16
CUST008296,0,2025-01-03
CUST008297,1,2024-08-08
CUST008298,0,2024-11-18
CUST008299,0,2025-04-24
CUST008300,0,2024-08-14
CUST008301,0,2024-12-20
CUST008302,0,2025-03-18
CUST008303,0,2025-03-10
CUST008304,0,2024-10-03
CUST008305,0,2025-01-25
CUST008306,0,2024-05-21
CUST008307,0,2024-10-18
CUST008308,0,2025-01-07
CUST008309,0,2024-11-09
CUST008310,0,2024-10-20
CUST008311,0,2024-10-16
CUST008312,0,2025-04-03
CUST008313,1,2024-11-08
CUST008314,0,2024-11-24
CUST008315,0,2024-06-24
CUST008316,0,2025-02-01
CUST008317,0,2025-04-10
CUST008318,0,2024-10-06
CUST008319,0,2024-09-10
CUST008320,0,2024-10-01
CUST008321,0,2024-06-24
CUST008322,0,2024-08-01
CUST008323,0,2025-02-08
CUST008324,0,2024-07-17
CUST008325,0,2024-07-15
CUST008326,0,2024-09-25
CUST008327,0,2024-11-30
CUST008328,0,2024-07-29
CUST008329,0,2024-06-14
CUST008330,0,2024-09-12
CUST008331,0,2024-07-29
CUST008332,0,2024-06-01
CUST008333,0,2024-05-12
CUST008334,0,2025-04-22
CUST008335,0,2024-10-21
CUST008336,0,2025-02-19
CUST008337,0,2025-02-06
CUST008338,1,2025-04-01
CUST008339,1,2025-04-01
CUST008340,0,2024-06-20
CUST008341,0,2024-09-20
CUST008342,0,2024-08-28
CUST008343,0,2024-06-08
CUST008344,0,2024-10-02
CUST008345,0,2024-07-28
CUST008346,1,2024-05-15
CUST008347,0,2024-12-28
CUST008348,0,2024-07-11
CUST008349,1,2024-11-08
CUST008350,0,2024-09-19
CUST008351,0,2025-01-05
CUST008352,0,2024-06-19
CUST008353,0,2024-07-07
CUST008354,0,2025-04-22
CUST008355,0,2024-11-16
CUST008356,1,2025-04-09
CUST008357,1,2025-01-25
CUST008358,0,2025-04-06
CUST008359,1,2025-01-23
CUST008360,0,2024-12-24
CUST008361,0,2025-03-22
CUST008362,0,2025-03-04
CUST008363,0,2024-11-16
CUST008364,0,2024-11-25
CUST008365,0,2024-06-25
CUST008366,0,2024-06-08
CUST008367,1,2024-12-19
CUST008368,0,2024-11-22
CUST008369,0,2024-10-20
CUST008370,1,2025-03-15
CUST008371,0,2024-12-17
CUST008372,1,2024-08-12
CUST008373,0,2024-05-24
CUST008374,0,2024-12-04
CUST008375,0,2024-12-24
CUST008376,0,2025-02-14
CUST008377,0,2024-07-10
CUST008378,0,2024-05-13
CUST008379,0,2025-02-10
CUST008380,0,2024-09-22
CUST008381,0,2024-09-20
CUST008382,1,2024-11-15
CUST008383,0,2025-02-05
CUST008384,0,2024-11-19
CUST008385,1,2024-09-23
CUST008386,0,2024-05-28
CUST008387,0,2024-08-30
CUST008388,0,2024-08-27
CUST008389,0,2024-10-02
CUST008390,0,2024-04-29
CUST008391,0,2025-02-06
CUST008392,0,2024-07-07
CUST008393,0,2024-08-07
CUST008394,0,2025-01-04
CUST008395,0,2024-08-19
CUST008396,0,2024-05-16
CUST008397,0,2024-11-18
CUST008398,0,2024-09-03
CUST008399,0,2024-09-14
CUST008400,0,2024-07-18
CUST008401,1,2024-04-30
CUST008402,1,2024-12-11
CUST008403,0,2025-01-23
CUST008404,0,2024-07-24
CUST008405,1,2024-11-07
CUST008406,0,2024-06-19
CUST008407,1,2024-12-31
CUST008408,0,2025-02-23
CUST008409,0,2024-05-27
CUST008410,0,2025-03-11
CUST008411,0,2024-06-08
CUST008412,0,2024-09-11
CUST008413,1,2024-08-27
CUST008414,0,2024-09-05
CUST008415,0,2025-02-08
CUST008416,0,2024-09-11
CUST008417,0,2024-12-28
CUST008418,1,2025-01-25
CUST008419,0,2024-09-01
CUST008420,0,2024-08-18
CUST008421,0,2024-10-22
CUST008422,0,2024-12-15
CUST008423,0,2024-09-25
CUST008424,0,2025-02-26
CUST008425,0,2024-06-08
CUST008426,0,2025-01-15
CUST008427,1,2024-07-11
CUST008428,0,2024-06-13
CUST008429,0,2024-05-21
CUST008430,0,2024-10-22
CUST008431,0,2024-05-06
CUST008432,0,2024-12-02
CUST008433,0,2024-11-15
CUST008434,0,2024-06-23
CUST008435,0,2024-07-27
CUST008436,1,2024-10-29
CUST008437,0,2024-12-10
CUST008438,0,2024-11-16
CUST008439,0,2025-03-23
CUST008440,1,2024-10-21
CUST008441,0,2025-03-14
CUST008442,0,2025-02-11
CUST008443,0,2024-05-22
CUST008444,0,2024-05-11
CUST008445,0,2024-05-18
CUST008446,0,2024-12-07
CUST008447,1,2025-04-13
CUST008448,0,2025-02-04
CUST008449,0,2024-05-17
CUST008450,0,2024-06-18
CUST008451,1,2024-10-21
CUST008452,0,2024-12-12
CUST008453,0,2024-06-13
CUST008454,0,2024-07-08
CUST008455,0,2024-05-23
CUST008456,0,2024-08-24
CUST008457,0,2025-03-25
CUST008458,0,2024-12-23
CUST008459,0,2025-02-28
CUST008460,0,2025-03-14
CUST008461,0,2024-06-27
CUST008462,0,2024-07-21
CUST008463,0,2025-04-06
CUST008464,0,2024-07-13
CUST008465,0,2024-09-23
CUST008466,0,2025-02-28
CUST008467,1,2024-11-30
CUST008468,0,2024-09-25
CUST008469,0,2024-09-07
CUST008470,0,2024-08-10
CUST008471,0,2024-09-27
CUST008472,0,2025-03-01
CUST008473,0,2024-12-30
CUST008474,0,2024-11-01
CUST008475,0,2025-02-12
CUST008476,0,2024-07-02
CUST008477,0,2024-09-20
CUST008478,0,2024-12-15
CUST008479,0,2024-05-09
CUST008480,0,2024-04-25
CUST008481,0,2024-12-13
CUST008482,0,2024-07-19
CUST008483,0,2025-01-02
CUST008484,0,2024-10-19
CUST008485,0,2024-10-03
CUST008486,0,2024-11-30
CUST008487,0,2024-11-17
CUST008488,0,2025-03-23
CUST008489,0,2024-11-21
CUST008490,0,2024-10-31
CUST008491,0,2025-02-14
CUST008492,0,2024-11-11
CUST008493,0,2024-05-03
CUST008494,1,2024-09-10
CUST008495,0,2024-07-14
CUST008496,0,2024-12-25
CUST008497,0,2025-02-09
CUST008498,0,2024-07-27
CUST008499,0,2025-03-16
CUST008500,0,2024-12-10
CUST008501,0,2024-06-12
CUST008502,0,2024-07-30
CUST008503,0,2025-03-29
CUST008504,0,2024-05-18
CUST008505,0,2024-05-16
CUST008506,0,2024-06-14
CUST008507,0,2025-03-24
CUST008508,0,2024-10-23
CUST008509,0,2024-05-06
CUST008510,0,2025-02-26
CUST008511,1,2025-02-16
CUST008512,0,2024-08-16
CUST008513,0,2025-02-26
CUST008514,0,2025-04-19
CUST008515,0,2024-08-11
CUST008516,0,2024-12-06
CUST008517,0,2024-09-27
CUST008518,1,2024-09-06
CUST008519,0,2024-06-09
CUST008520,0,2024-11-30
CUST008521,0,2024-12-28
CUST008522,0,2024-09-17
CUST008523,0,2024-05-27
CUST008524,0,2024-05-28
CUST008525,0,2024-11-29
CUST008526,0,2024-06-09
CUST008527,0,2024-12-30
CUST008528,0,2025-01-18
CUST008529,0,2025-03-10
CUST008530,0,2025-04-20
CUST008531,0,2024-06-10
CUST008532,1,2024-09-26
CUST008533,0,2024-07-31
CUST008534,1,2024-10-01
CUST008535,0,2025-01-03
CUST008536,0,2024-12-10
CUST008537,0,2025-04-18
CUST008538,0,2024-10-21
CUST008539,0,2025-01-19
CUST008540,0,2024-12-29
CUST008541,1,2024-12-24
CUST008542,0,2024-12-26
CUST008543,0,2025-03-14
CUST008544,1,2024-11-09
CUST008545,0,2024-08-01
CUST008546,0,2024-12-17
CUST008547,0,2024-05-07
CUST008548,0,2024-06-24
CUST008549,1,2024-08-09
CUST008550,0,2024-11-29
CUST008551,0,2024-05-08
CUST008552,0,2024-04-26
CUST008553,0,2024-05-11
CUST008554,0,2024-09-27
CUST008555,0,2024-09-29
CUST008556,0,2024-06-04
CUST008557,0,2025-01-19
CUST008558,1,2024-07-15
CUST008559,0,2025-04-23
CUST008560,0,2025-04-20
CUST008561,0,2024-11-06
CUST008562,0,2024-07-21
CUST008563,0,2024-12-24
CUST008564,0,2025-03-28
CUST008565,0,2024-08-20
CUST008566,0,2025-03-16
CUST008567,0,2024-10-26
CUST008568,0,2024-07-30
CUST008569,0,2025-01-17
CUST008570,0,2024-12-30
CUST008571,0,2024-09-23
CUST008572,0,2024-09-18
CUST008573,1,2025-03-11
CUST008574,0,2025-03-09
CUST008575,0,2025-01-11
CUST008576,0,2024-10-03
CUST008577,0,2025-01-04
CUST008578,0,2025-01-23
CUST008579,0,2024-07-13
CUST008580,0,2024-07-28
CUST008581,0,2025-04-08
CUST008582,0,2024-07-25
CUST008583,0,2024-05-12
CUST008584,1,2024-05-25
CUST008585,0,2024-06-27
CUST008586,0,2025-03-13
CUST008587,0,2025-01-20
CUST008588,0,2024-10-05
CUST008589,0,2024-04-28
CUST008590,0,2024-10-13
CUST008591,0,2024-12-02
CUST008592,0,2024-07-18
CUST008593,0,2024-05-10
CUST008594,0,2025-04-07
CUST008595,0,2024-08-15
CUST008596,0,2024-05-12
CUST008597,0,2024-06-04
CUST008598,0,2024-07-09
CUST008599,0,2025-01-27
CUST008600,0,2025-01-17
CUST008601,0,2025-01-06
CUST008602,0,2024-12-04
CUST008603,0,2025-03-12
CUST008604,0,2024-12-25
CUST008605,0,2024-05-14
CUST008606,1,2025-01-02
CUST008607,0,2025-01-26
CUST008608,1,2025-01-31
CUST008609,0,2024-05-01
CUST008610,0,2024-11-12
CUST008611,0,2025-04-08
CUST008612,0,2024-07-31
CUST008613,1,2024-10-07
CUST008614,0,2024-11-25
CUST008615,0,2024-10-16
CUST008616,0,2024-09-14
CUST008617,0,2024-09-25
CUST008618,1,2024-12-30
CUST008619,0,2025-01-22
CUST008620,0,2024-06-24
CUST008621,0,2024-05-08
CUST008622,0,2025-04-06
CUST008623,0,2024-05-01
CUST008624,0,2024-08-03
CUST008625,0,2024-06-18
CUST008626,0,2024-07-02
CUST008627,0,2024-11-15
CUST008628,0,2024-11-21
CUST008629,0,2024-06-04
CUST008630,1,2024-06-14
CUST008631,0,2024-12-31
CUST008632,1,2024-08-04
CUST008633,0,2025-01-04
CUST008634,1,2025-03-12
CUST008635,0,2024-08-15
CUST008636,0,2025-03-15
CUST008637,0,2025-02-06
CUST008638,0,2024-08-14
CUST008639,0,2024-05-28
CUST008640,1,2024-11-03
CUST008641,0,2025-04-24
CUST008642,0,2024-08-31
CUST008643,0,2024-09-01
CUST008644,0,2024-10-02
CUST008645,0,2024-08-22
CUST008646,0,2024-09-04
CUST008647,0,2024-12-16
CUST008648,0,2024-09-05
CUST008649,0,2024-05-12
CUST008650,0,2024-07-06
CUST008651,0,2024-04-27
CUST008652,0,2025-02-28
CUST008653,0,2025-01-27
CUST008654,0,2025-01-25
CUST008655,1,2024-12-25
CUST008656,0,2024-05-02
CUST008657,1,2025-04-09
CUST008658,0,2024-11-18
CUST008659,0,2024-10-07
CUST008660,0,2024-06-21
CUST008661,1,2024-08-28
CUST008662,1,2025-03-19
CUST008663,0,2025-02-02
CUST008664,0,2025-04-18
CUST008665,0,2024-05-20
CUST008666,0,2024-07-10
CUST008667,0,2024-05-25
CUST008668,0,2025-02-20
CUST008669,0,2025-03-23
CUST008670,0,2024-07-21
CUST008671,0,2024-05-02
CUST008672,0,2024-07-01
CUST008673,0,2025-02-20
CUST008674,1,2025-03-04
CUST008675,0,2024-08-26
CUST008676,0,2024-07-23
CUST008677,0,2024-10-14
CUST008678,0,2024-11-04
CUST008679,0,2024-09-17
CUST008680,1,2024-07-02
CUST008681,0,2024-10-01
CUST008682,0,2025-02-19
CUST008683,0,2024-12-14
CUST008684,0,2024-11-13
CUST008685,0,2024-10-30
CUST008686,0,2024-07-27
CUST008687,0,2024-05-17
CUST008688,0,2025-03-25
CUST008689,0,2025-01-09
CUST008690,0,2024-10-15
CUST008691,0,2024-11-08
CUST008692,0,2024-10-16
CUST008693,0,2024-06-09
CUST008694,0,2024-08-10
CUST008695,0,2024-08-07
CUST008696,0,2025-02-01
CUST008697,0,2025-04-09
CUST008698,0,2024-12-10
CUST008699,0,2024-05-19
CUST008700,1,2025-01-04
CUST008701,0,2024-10-12
CUST008702,0,2025-03-29
CUST008703,0,2024-08-19
CUST008704,0,2025-01-03
CUST008705,0,2025-02-19
CUST008706,0,2025-03-15
CUST008707,0,2024-11-03
CUST008708,0,2024-05-15
CUST008709,0,2024-09-23
CUST008710,0,2024-11-05
CUST008711,0,2024-07-06
CUST008712,0,2024-05-16
CUST008713,0,2025-03-03
CUST008714,0,2024-10-27
CUST008715,0,2025-03-31
CUST008716,0,2025-01-16
CUST008717,0,2024-06-28
CUST008718,0,2025-04-13
CUST008719,0,2024-06-06
CUST008720,0,2024-11-25
CUST008721,0,2024-10-05
CUST008722,0,2024-05-27
CUST008723,0,2025-02-10
CUST008724,0,2025-04-19
CUST008725,0,2024-08-28
CUST008726,1,2024-04-27
CUST008727,0,2024-05-25
CUST008728,0,2025-04-05
CUST008729,1,2024-07-03
CUST008730,0,2024-05-14
CUST008731,0,2025-04-08
CUST008732,0,2025-01-28
CUST008733,0,2024-05-25
CUST008734,0,2024-11-20
CUST008735,0,2024-08-30
CUST008736,0,2024-05-25
CUST008737,0,2025-01-01
CUST008738,0,2024-10-08
CUST008739,0,2025-03-12
CUST008740,1,2025-03-09
CUST008741,0,2024-07-22
CUST008742,0,2024-07-11
CUST008743,0,2024-11-04
CUST008744,0,2024-06-17
CUST008745,0,2025-03-18
CUST008746,0,2024-11-19
CUST008747,0,2024-12-10
CUST008748,0,2025-02-28
CUST008749,0,2025-02-05
CUST008750,0,2024-11-24
CUST008751,0,2024-10-01
CUST008752,0,2025-02-20
CUST008753,0,2024-09-02
CUST008754,0,2024-06-13
CUST008755,0,2024-05-29
CUST008756,0,2024-04-27
CUST008757,0,2024-12-10
CUST008758,0,2025-02-18
CUST008759,0,2024-12-10
CUST008760,0,2025-01-02
CUST008761,1,2024-06-24
CUST008762,0,2024-09-15
CUST008763,0,2025-03-07
CUST008764,0,2024-08-22
CUST008765,1,2024-05-01
CUST008766,0,2025-01-12
CUST008767,0,2024-10-10
CUST008768,0,2024-05-16
CUST008769,0,2025-02-22
CUST008770,0,2025-02-13
CUST008771,0,2025-04-06
CUST008772,1,2024-05-16
CUST008773,0,2024-05-22
CUST008774,0,2024-09-12
CUST008775,0,2024-05-31
CUST008776,0,2024-06-14
CUST008777,0,2025-02-09
CUST008778,0,2024-11-06
CUST008779,0,2024-06-25
CUST008780,0,2025-04-20
CUST008781,0,2025-01-16
CUST008782,0,2025-01-05
CUST008783,0,2024-06-26
CUST008784,0,2025-03-07
CUST008785,0,2024-06-09
CUST008786,0,2024-06-28
CUST008787,0,2025-01-22
CUST008788,0,2024-09-22
CUST008789,0,2025-01-31
CUST008790,0,2024-10-23
CUST008791,0,2024-07-01
CUST008792,0,2024-10-24
CUST008793,0,2025-02-08
CUST008794,0,2024-07-21
CUST008795,0,2025-02-12
CUST008796,1,2024-05-12
CUST008797,0,2024-07-16
CUST008798,0,2025-03-11
CUST008799,0,2025-01-16
CUST008800,0,2024-05-16
CUST008801,0,2024-10-02
CUST008802,0,2025-01-27
CUST008803,1,2025-04-14
CUST008804,0,2024-06-14
CUST008805,0,2025-04-20
CUST008806,0,2025-03-12
CUST008807,0,2024-06-30
CUST008808,0,2024-05-16
CUST008809,0,2024-06-21
CUST008810,0,2024-12-26
CUST008811,0,2024-06-07
CUST008812,0,2024-06-11
CUST008813,0,2025-01-10
CUST008814,1,2024-08-28
CUST008815,0,2025-04-02
CUST008816,1,2025-03-15
CUST008817,0,2024-10-11
CUST008818,1,2024-11-01
CUST008819,0,2024-05-28
CUST008820,1,2025-04-16
CUST008821,0,2024-08-16
CUST008822,0,2025-02-03
CUST008823,0,2025-03-21
CUST008824,0,2024-09-22
CUST008825,0,2024-09-10
CUST008826,1,2025-03-14
CUST008827,0,2025-02-07
CUST008828,0,2025-04-12
CUST008829,1,2024-05-07
CUST008830,0,2025-03-18
CUST008831,0,2024-05-04
CUST008832,0,2024-08-04
CUST008833,0,2024-05-21
CUST008834,0,2024-06-09
CUST008835,1,2024-05-20
CUST008836,0,2024-11-28
CUST008837,0,2024-06-30
CUST008838,0,2025-02-01
CUST008839,0,2024-06-11
CUST008840,0,2024-09-29
CUST008841,0,2024-05-26
CUST008842,0,2024-11-22
CUST008843,0,2024-12-12
CUST008844,0,2024-07-22
CUST008845,0,2024-12-05
CUST008846,0,2025-03-29
CUST008847,0,2025-01-09
CUST008848,0,2024-05-26
CUST008849,1,2024-06-20
CUST008850,0,2025-03-02
CUST008851,0,2024-08-22
CUST008852,0,2025-01-01
CUST008853,0,2024-11-05
CUST008854,0,2025-03-06
CUST008855,0,2024-08-15
CUST008856,0,2025-02-21
CUST008857,0,2025-04-10
CUST008858,0,2024-10-09
CUST008859,0,2025-04-22
CUST008860,0,2024-11-29
CUST008861,0,2024-12-13
CUST008862,0,2024-09-11
CUST008863,0,2025-02-16
CUST008864,0,2024-12-29
CUST008865,0,2024-06-29
CUST008866,0,2024-05-10
CUST008867,1,2024-08-17
CUST008868,0,2024-05-17
CUST008869,0,2025-04-16
CUST008870,0,2024-07-02
CUST008871,0,2024-10-04
CUST008872,0,2024-07-20
CUST008873,0,2024-11-03
CUST008874,0,2024-05-09
CUST008875,0,2024-09-20
CUST008876,0,2024-08-04
CUST008877,0,2025-01-26
CUST008878,0,2024-06-02
CUST008879,0,2024-06-24
CUST008880,1,2025-03-09
CUST008881,0,2025-03-03
CUST008882,0,2024-09-09
CUST008883,0,2024-12-16
CUST008884,0,2024-05-19
CUST008885,0,2024-07-05
CUST008886,0,2025-01-19
CUST008887,1,2025-03-07
CUST008888,0,2024-04-30
CUST008889,0,2025-03-31
CUST008890,0,2024-07-12
CUST008891,1,2024-10-05
CUST008892,1,2024-08-25
CUST008893,0,2024-11-20
CUST008894,0,2024-06-30
CUST008895,0,2025-03-04
CUST008896,0,2024-05-15
CUST008897,0,2024-08-05
CUST008898,0,2024-12-27
CUST008899,0,2024-07-10
CUST008900,0,2024-09-03
CUST008901,0,2025-03-22
CUST008902,0,2024-07-25
CUST008903,0,2025-01-10
CUST008904,0,2024-11-15
CUST008905,0,2025-03-25
CUST008906,0,2025-01-10
CUST008907,0,2025-04-11
CUST008908,0,2024-09-08
CUST008909,0,2025-04-13
CUST008910,0,2024-08-14
CUST008911,0,2025-02-18
CUST008912,1,2025-04-01
CUST008913,0,2024-10-19
CUST008914,1,2024-05-21
CUST008915,0,2025-01-31
CUST008916,0,2025-04-12
CUST008917,0,2024-09-20
CUST008918,0,2024-09-09
CUST008919,0,2025-02-01
CUST008920,0,2024-10-09
CUST008921,0,2025-02-24
CUST008922,0,2025-03-05
CUST008923,1,2025-04-11
CUST008924,0,2024-05-11
CUST008925,0,2024-08-09
CUST008926,0,2025-01-21
CUST008927,0,2024-09-27
CUST008928,0,2025-03-11
CUST008929,0,2024-07-17
CUST008930,0,2024-08-30
CUST008931,1,2024-05-01
CUST008932,0,2024-11-12
CUST008933,0,2025-03-14
CUST008934,0,2024-10-07
CUST008935,0,2025-03-12
CUST008936,0,2024-04-29
CUST008937,0,2024-07-15
CUST008938,0,2025-04-08
CUST008939,0,2025-04-03
CUST008940,1,2025-01-20
CUST008941,0,2024-05-24
CUST008942,0,2024-09-23
CUST008943,0,2024-12-02
CUST008944,0,2024-07-19
CUST008945,1,2024-09-06
CUST008946,0,2024-05-13
CUST008947,0,2024-06-03
CUST008948,0,2024-08-31
CUST008949,0,2024-05-25
CUST008950,1,2024-11-10
CUST008951,0,2024-06-08
CUST008952,0,2025-04-04
CUST008953,0,2025-01-24
CUST008954,0,2024-07-15
CUST008955,0,2025-02-07
CUST008956,0,2025-02-01
CUST008957,1,2024-06-28
CUST008958,0,2024-10-15
CUST008959,0,2024-08-30
CUST008960,0,2024-12-06
CUST008961,0,2024-07-29
CUST008962,0,2025-03-09
CUST008963,0,2024-12-17
CUST008964,0,2024-10-28
CUST008965,0,2024-09-29
CUST008966,0,2025-04-24
CUST008967,0,2024-09-29
CUST008968,0,2024-07-04
CUST008969,0,2024-10-20
CUST008970,0,2024-08-03
CUST008971,0,2024-09-04
CUST008972,0,2024-12-07
CUST008973,1,2024-09-03
CUST008974,0,2024-10-05
CUST008975,0,2024-12-07
CUST008976,0,2024-12-18
CUST008977,0,2025-04-01
CUST008978,1,2024-08-28
CUST008979,0,2024-10-10
CUST008980,0,2024-05-19
CUST008981,0,2025-03-23
